,file_name,transcription
744,processed_1049_next_song1,next song
745,processed_1049_next_song2,next song
746,processed_1049_pause_music1,pause music
747,processed_1049_pause_music2,pause music
748,processed_1049_play_spotify1,play spotify
749,processed_1049_play_spotify2,play spotify
750,processed_1049_reduce_volume1,reduce volume
751,processed_1049_reduce_volume2,reduce volume
752,processed_1049_skip_song1,skip song
753,processed_1049_skip_song2,skip song
754,processed_1049_stop_music1,stop music
755,processed_1049_stop_music2,stop music
756,processed_104_increase_volume1,increase volume
757,processed_104_increase_volume2,increase volume
758,processed_104_next_song1,next song
759,processed_104_next_song2,next song
760,processed_104_pause_music1,pause music
761,processed_104_pause_music2,pause music
762,processed_104_play_spotify1,play spotify
763,processed_104_play_spotify2,play spotify
764,processed_104_reduce_volume1,reduce volume
765,processed_104_reduce_volume2,reduce volume
766,processed_104_skip_song1,skip song
767,processed_104_skip_song2,skip song
768,processed_104_stop_music1,stop music
769,processed_104_stop_music2,stop music
770,processed_1050_increase_volume1,increase volume
771,processed_1050_increase_volume2,increase volume
772,processed_1050_next_song1,next song
773,processed_1050_next_song2,next song
774,processed_1050_pause_music1,pause music
775,processed_1050_pause_music2,pause music
776,processed_1050_play_spotify1,play spotify
777,processed_1050_play_spotify2,play spotify
778,processed_1050_reduce_volume1,reduce volume
779,processed_1050_reduce_volume2,reduce volume
780,processed_1050_skip_song1,skip song
781,processed_1050_skip_song2,skip song
782,processed_1050_stop_music1,stop music
783,processed_1050_stop_music2,stop music
784,processed_1051_increase_volume1,increase volume
785,processed_1051_increase_volume2,increase volume
786,processed_1051_next_song1,next song
787,processed_1051_next_song2,next song
788,processed_1051_pause_music1,pause music
789,processed_1051_pause_music2,pause music
790,processed_1051_play_spotify1,play spotify
791,processed_1051_play_spotify2,play spotify
792,processed_1051_reduce_volume1,reduce volume
793,processed_1051_reduce_volume2,reduce volume
794,processed_1051_skip_song1,skip song
795,processed_1051_skip_song2,skip song
796,processed_1051_stop_music1,stop music
797,processed_1051_stop_music2,stop music
798,processed_1052_increase_volume1,increase volume
799,processed_1052_increase_volume2,increase volume
800,processed_1052_next_song1,next song
801,processed_1052_next_song2,next song
802,processed_1052_pause_music1,pause music
803,processed_1052_pause_music2,pause music
804,processed_1052_play_spotify1,play spotify
805,processed_1052_play_spotify2,play spotify
806,processed_1052_reduce_volume1,reduce volume
807,processed_1052_reduce_volume2,reduce volume
808,processed_1052_skip_song1,skip song
809,processed_1052_skip_song2,skip song
810,processed_1052_stop_music1,stop music
811,processed_1052_stop_music2,stop music
812,processed_1053_increase_volume1,increase volume
813,processed_1053_increase_volume2,increase volume
814,processed_1053_next_song1,next song
815,processed_1053_next_song2,next song
816,processed_1053_pause_music1,pause music
817,processed_1053_pause_music2,pause music
818,processed_1053_play_spotify1,play spotify
819,processed_1053_play_spotify2,play spotify
820,processed_1053_reduce_volume1,reduce volume
821,processed_1053_reduce_volume2,reduce volume
822,processed_1053_skip_song1,skip song
823,processed_1053_skip_song2,skip song
824,processed_1053_stop_music1,stop music
825,processed_1053_stop_music2,stop music
826,processed_1054_increase_volume1,increase volume
827,processed_1054_increase_volume2,increase volume
828,processed_1054_next_song1,next song
829,processed_1054_next_song2,next song
830,processed_1054_pause_music1,pause music
831,processed_1054_pause_music2,pause music
832,processed_1054_play_spotify1,play spotify
833,processed_1054_play_spotify2,play spotify
834,processed_1054_reduce_volume1,reduce volume
835,processed_1054_reduce_volume2,reduce volume
836,processed_1054_skip_song1,skip song
837,processed_1054_skip_song2,skip song
838,processed_1054_stop_music1,stop music
839,processed_1054_stop_music2,stop music
840,processed_1055_increase_volume1,increase volume
841,processed_1055_increase_volume2,increase volume
842,processed_1055_next_song1,next song
843,processed_1055_next_song2,next song
844,processed_1055_pause_music1,pause music
845,processed_1055_pause_music2,pause music
846,processed_1055_play_spotify1,play spotify
847,processed_1055_play_spotify2,play spotify
848,processed_1055_reduce_volume1,reduce volume
849,processed_1055_reduce_volume2,reduce volume
850,processed_1055_skip_song1,skip song
851,processed_1055_skip_song2,skip song
852,processed_1055_stop_music1,stop music
853,processed_1055_stop_music2,stop music
854,processed_1056_increase_volume1,increase volume
855,processed_1056_increase_volume2,increase volume
856,processed_1056_next_song1,next song
857,processed_1056_next_song2,next song
858,processed_1056_pause_music1,pause music
859,processed_1056_pause_music2,pause music
860,processed_1056_play_spotify1,play spotify
861,processed_1056_play_spotify2,play spotify
862,processed_1056_reduce_volume1,reduce volume
863,processed_1056_reduce_volume2,reduce volume
864,processed_1056_skip_song1,skip song
865,processed_1056_skip_song2,skip song
866,processed_1056_stop_music1,stop music
867,processed_1056_stop_music2,stop music
868,processed_1057_increase_volume1,increase volume
869,processed_1057_increase_volume2,increase volume
870,processed_1057_next_song1,next song
871,processed_1057_next_song2,next song
872,processed_1057_pause_music1,pause music
873,processed_1057_pause_music2,pause music
874,processed_1057_play_spotify1,play spotify
875,processed_1057_play_spotify2,play spotify
876,processed_1057_reduce_volume1,reduce volume
877,processed_1057_reduce_volume2,reduce volume
878,processed_1057_skip_song1,skip song
879,processed_1057_skip_song2,skip song
880,processed_1057_stop_music1,stop music
881,processed_1057_stop_music2,stop music
882,processed_1058_increase_volume1,increase volume
883,processed_1058_increase_volume2,increase volume
884,processed_1058_next_song1,next song
885,processed_1058_next_song2,next song
886,processed_1058_pause_music1,pause music
887,processed_1058_pause_music2,pause music
888,processed_1058_play_spotify1,play spotify
889,processed_1058_play_spotify2,play spotify
890,processed_1058_reduce_volume1,reduce volume
891,processed_1058_reduce_volume2,reduce volume
892,processed_1058_skip_song1,skip song
893,processed_1058_skip_song2,skip song
894,processed_1058_stop_music1,stop music
895,processed_1058_stop_music2,stop music
896,processed_1059_increase_volume1,increase volume
897,processed_1059_increase_volume2,increase volume
898,processed_1059_next_song1,next song
899,processed_1059_next_song2,next song
900,processed_1059_pause_music1,pause music
901,processed_1059_pause_music2,pause music
902,processed_1059_play_spotify1,play spotify
903,processed_1059_play_spotify2,play spotify
904,processed_1059_reduce_volume1,reduce volume
905,processed_1059_reduce_volume2,reduce volume
906,processed_1059_skip_song1,skip song
907,processed_1059_skip_song2,skip song
908,processed_1059_stop_music1,stop music
909,processed_1059_stop_music2,stop music
910,processed_105_increase_volume1,increase volume
911,processed_105_increase_volume2,increase volume
912,processed_105_next_song1,next song
913,processed_105_next_song2,next song
914,processed_105_pause_music1,pause music
915,processed_105_pause_music2,pause music
916,processed_105_play_spotify1,play spotify
917,processed_105_play_spotify2,play spotify
918,processed_105_reduce_volume1,reduce volume
919,processed_105_reduce_volume2,reduce volume
920,processed_105_skip_song1,skip song
921,processed_105_skip_song2,skip song
922,processed_105_stop_music1,stop music
923,processed_105_stop_music2,stop music
924,processed_1060_increase_volume1,increase volume
925,processed_1060_increase_volume2,increase volume
926,processed_1060_next_song1,next song
927,processed_1060_next_song2,next song
928,processed_1060_pause_music1,pause music
929,processed_1060_pause_music2,pause music
930,processed_1060_play_spotify1,play spotify
931,processed_1060_play_spotify2,play spotify
932,processed_1060_reduce_volume1,reduce volume
933,processed_1060_reduce_volume2,reduce volume
934,processed_1060_skip_song1,skip song
935,processed_1060_skip_song2,skip song
936,processed_1060_stop_music1,stop music
937,processed_1060_stop_music2,stop music
938,processed_1061_increase_volume1,increase volume
939,processed_1061_increase_volume2,increase volume
940,processed_1061_next_song1,next song
941,processed_1061_next_song2,next song
942,processed_1061_pause_music1,pause music
943,processed_1061_pause_music2,pause music
944,processed_1061_play_spotify1,play spotify
945,processed_1061_play_spotify2,play spotify
946,processed_1061_reduce_volume1,reduce volume
947,processed_1061_reduce_volume2,reduce volume
948,processed_1061_skip_song1,skip song
949,processed_1061_skip_song2,skip song
950,processed_1061_stop_music1,stop music
951,processed_1061_stop_music2,stop music
952,processed_1062_increase_volume1,increase volume
953,processed_1062_increase_volume2,increase volume
954,processed_1062_next_song1,next song
955,processed_1062_next_song2,next song
956,processed_1062_pause_music1,pause music
957,processed_1062_pause_music2,pause music
958,processed_1062_play_spotify1,play spotify
959,processed_1062_play_spotify2,play spotify
960,processed_1062_reduce_volume1,reduce volume
961,processed_1062_reduce_volume2,reduce volume
962,processed_1062_skip_song1,skip song
963,processed_1062_skip_song2,skip song
964,processed_1062_stop_music1,stop music
965,processed_1062_stop_music2,stop music
966,processed_1063_increase_volume1,increase volume
967,processed_1063_increase_volume2,increase volume
968,processed_1063_next_song1,next song
969,processed_1063_next_song2,next song
970,processed_1063_pause_music1,pause music
971,processed_1063_pause_music2,pause music
972,processed_1063_play_spotify1,play spotify
973,processed_1063_play_spotify2,play spotify
974,processed_1063_reduce_volume1,reduce volume
975,processed_1063_reduce_volume2,reduce volume
976,processed_1063_skip_song1,skip song
977,processed_1063_skip_song2,skip song
978,processed_1063_stop_music1,stop music
979,processed_1063_stop_music2,stop music
980,processed_1064_increase_volume1,increase volume
981,processed_1064_increase_volume2,increase volume
982,processed_1064_next_song1,next song
983,processed_1064_next_song2,next song
984,processed_1064_pause_music1,pause music
985,processed_1064_pause_music2,pause music
986,processed_1064_play_spotify1,play spotify
987,processed_1064_play_spotify2,play spotify
988,processed_1064_reduce_volume1,reduce volume
989,processed_1064_reduce_volume2,reduce volume
990,processed_1064_skip_song1,skip song
991,processed_1064_skip_song2,skip song
992,processed_1064_stop_music1,stop music
993,processed_1064_stop_music2,stop music
994,processed_1065_increase_volume1,increase volume
995,processed_1065_increase_volume2,increase volume
996,processed_1065_next_song1,next song
997,processed_1065_next_song2,next song
998,processed_1065_pause_music1,pause music
999,processed_1065_pause_music2,pause music
1000,processed_1065_play_spotify1,play spotify
1001,processed_1065_play_spotify2,play spotify
1002,processed_1065_reduce_volume1,reduce volume
1003,processed_1065_reduce_volume2,reduce volume
1004,processed_1065_skip_song1,skip song
1005,processed_1065_skip_song2,skip song
1006,processed_1065_stop_music1,stop music
1007,processed_1065_stop_music2,stop music
1008,processed_1066_increase_volume1,increase volume
1009,processed_1066_increase_volume2,increase volume
1010,processed_1066_next_song1,next song
1011,processed_1066_next_song2,next song
1012,processed_1066_pause_music1,pause music
